BPM,Person,Time,State
80.97,1,59494,Awake
90.77,1,59494,Awake
83.33,1,59499,Awake
80.97,1,59499,Awake
80.97,1,59499,Awake
88.11,1,59504,Awake
80.97,1,59504,Awake
71.34,1,59510,Asleep
88.11,1,59510,Awake
85.59,1,59510,Awake
83.22,1,59515,Awake
83.22,1,59515,Awake
80.97,1,59515,Awake
85.59,1,59521,Awake
83.22,1,59521,Awake
83.33,1,59521,Awake
74.91,1,59521,Asleep
78.84,1,59526,Awake
80.97,1,59526,Awake
78.84,1,59526,Awake
74.91,1,59531,Asleep
78.84,1,59531,Awake
78.84,1,59531,Awake
85.59,1,59531,Awake
88.11,1,59548,Awake
80.97,1,59548,Awake
85.59,1,59548,Awake
85.59,1,59554,Awake
80.97,1,59554,Awake
90.77,1,59554,Awake
88.24,1,59554,Awake
85.59,1,59559,Awake
78.84,1,59559,Awake
76.82,1,59559,Awake
85.71,1,59559,Awake
78.84,1,59564,Awake
74.91,1,59564,Asleep
90.77,1,59564,Awake
76.82,1,59570,Awake
80.97,1,59570,Awake
83.22,1,59570,Awake
81.08,1,59570,Awake
85.59,1,59575,Awake
85.59,1,59575,Awake
85.71,1,59575,Awake
80.97,1,59575,Awake
90.77,1,59580,Awake
88.11,1,59580,Awake
78.84,1,59580,Awake
90.77,1,59586,Awake
80.97,1,59586,Awake
83.22,1,59591,Awake
81.08,1,59591,Awake
78.84,1,59591,Awake
80.97,1,59596,Awake
85.59,1,59596,Awake
85.59,1,59596,Awake
83.22,1,59596,Awake
83.22,1,59602,Awake
81.08,1,59602,Awake
80.97,1,59602,Awake
80.97,1,59602,Awake
83.22,1,59607,Awake
85.59,1,59607,Awake
76.82,1,59607,Awake
73.08,1,59612,Asleep
76.82,1,59612,Awake
76.82,1,59612,Awake
85.59,1,59618,Awake
74.91,1,59618,Asleep
69.69,1,59618,Asleep
59.88,1,59618,Asleep
71.34,1,59623,Asleep
74.91,1,59623,Asleep
73.08,1,59623,Asleep
71.34,1,59623,Asleep
76.82,1,59629,Awake
74.91,1,59629,Asleep
71.34,1,59629,Asleep
76.82,1,59635,Awake
81.08,1,59635,Awake
76.82,1,59635,Awake
78.84,1,59635,Awake
74.91,1,59640,Asleep
80.97,1,59640,Awake
81.08,1,59640,Awake
76.82,1,59645,Awake
85.59,1,59645,Awake
80.97,1,59645,Awake
85.59,1,59645,Awake
76.82,1,59650,Awake
81.08,1,59650,Awake
80.97,1,59650,Awake
88.24,1,59655,Awake
74.91,1,59655,Asleep
73.08,1,59660,Asleep
83.22,1,59660,Awake
83.22,1,59660,Awake
74.91,1,59666,Asleep
83.22,1,59666,Awake
76.82,1,59666,Awake
80.97,1,59666,Awake
83.22,1,59671,Awake
83.22,1,59671,Awake
76.82,1,59671,Awake
88.11,1,59676,Awake
88.24,1,59676,Awake
83.22,1,59676,Awake
83.22,1,59676,Awake
85.59,1,59681,Awake
85.59,1,59681,Awake
90.77,1,59681,Awake
80.97,1,59687,Awake
88.11,1,59687,Awake
88.11,1,59687,Awake
88.11,1,59692,Awake
85.59,1,59692,Awake
78.84,1,59692,Awake
83.22,1,59698,Awake
69.69,1,59698,Asleep
76.82,1,59698,Awake
73.08,1,59698,Asleep
74.91,1,59703,Asleep
74.91,1,59703,Asleep
78.84,1,59703,Awake
78.84,1,59709,Awake
78.84,1,59709,Awake
80.97,1,59709,Awake
74.91,1,59709,Asleep
80.97,1,59714,Awake
83.22,1,59714,Awake
57.64,1,59734,Asleep
56.55,1,59734,Asleep
83.22,1,59744,Awake
61.16,1,59750,Asleep
54.5,1,59756,Asleep
90.77,1,59761,Awake
88.11,1,59766,Awake
76.82,1,59766,Awake
90.77,1,59766,Awake
88.11,1,59771,Awake
90.77,1,59771,Awake
88.24,1,59771,Awake
88.24,1,59776,Awake
88.11,1,59782,Awake
88.11,1,59788,Awake
63.76,1,59788,Asleep
85.59,1,59793,Awake
80.97,1,59793,Awake
78.84,1,59793,Awake
85.59,1,59799,Awake
80.97,1,59799,Awake
83.22,1,59799,Awake
90.77,1,59805,Awake
80.97,1,59805,Awake
83.22,1,59805,Awake
83.33,1,59805,Awake
85.59,1,59810,Awake
80.97,1,59810,Awake
80.97,1,59815,Awake
78.84,1,59815,Awake
83.22,1,59815,Awake
85.71,1,59820,Awake
88.11,1,59820,Awake
88.11,1,59820,Awake
69.69,1,59826,Asleep
57.64,1,59838,Asleep
56.55,1,59843,Asleep
78.84,1,59849,Awake
88.24,1,59849,Awake
83.22,1,59849,Awake
71.34,1,59854,Asleep
85.59,1,59854,Awake
66.59,1,59854,Asleep
78.84,1,59860,Awake
85.59,1,59860,Awake
83.22,1,59860,Awake
85.59,1,59860,Awake
88.24,1,59865,Awake
88.11,1,59865,Awake
80.97,1,59865,Awake
74.91,1,59865,Asleep
88.11,1,59870,Awake
88.11,1,59870,Awake
80.97,1,59870,Awake
90.77,1,59876,Awake
88.11,1,59876,Awake
88.11,1,59876,Awake
88.24,1,59881,Awake
78.84,1,59881,Awake
80.97,1,59881,Awake
88.11,1,59881,Awake
83.22,1,59887,Awake
80.97,1,59887,Awake
83.22,1,59887,Awake
78.84,1,59892,Awake
83.22,1,59892,Awake
76.82,1,59892,Awake
80.97,1,59892,Awake
80.97,1,59897,Awake
74.91,1,59911,Asleep
83.22,1,59911,Awake
88.24,1,59917,Awake
80.97,1,59917,Awake
76.82,1,59917,Awake
76.82,1,59922,Awake
88.11,1,59922,Awake
73.08,1,59922,Asleep
85.59,1,59927,Awake
80.97,1,59927,Awake
88.11,1,59933,Awake
83.22,1,59938,Awake
83.22,1,59938,Awake
88.11,1,59943,Awake
88.11,1,59954,Awake
90.77,1,59959,Awake
85.59,1,59959,Awake
74.91,1,59959,Asleep
78.84,1,59959,Awake
68.1,1,59964,Asleep
78.84,1,59964,Awake
83.22,1,59964,Awake
78.95,1,59969,Awake
80.97,1,59969,Awake
83.22,1,59969,Awake
83.22,1,59969,Awake
83.22,1,59974,Awake
78.84,1,59974,Awake
83.22,1,59974,Awake
76.82,1,59979,Awake
80.97,1,59979,Awake
78.84,1,59985,Awake
83.22,1,59985,Awake
85.59,1,59985,Awake
81.08,1,59990,Awake
76.82,1,59990,Awake
74.91,1,59990,Asleep
74.91,1,59990,Asleep
85.59,1,59996,Awake
80.97,1,59996,Awake
83.22,1,59996,Awake
78.84,1,60001,Awake
78.84,1,60001,Awake
83.22,1,60001,Awake
80.97,1,60001,Awake
83.22,1,60006,Awake
83.33,1,60006,Awake
78.84,1,60006,Awake
78.84,1,60011,Awake
85.59,1,60011,Awake
88.24,1,60011,Awake
85.59,1,60011,Awake
76.82,1,60017,Awake
68.1,1,60017,Asleep
85.59,1,60017,Awake
85.59,1,60017,Awake
76.82,1,60022,Awake
83.22,1,60022,Awake
85.59,1,60022,Awake
73.08,1,60027,Asleep
83.22,1,60027,Awake
85.59,1,60027,Awake
68.1,1,60027,Asleep
83.22,1,60032,Awake
83.22,1,60032,Awake
81.08,1,60032,Awake
80.97,1,60032,Awake
69.69,1,60038,Asleep
88.11,1,60038,Awake
85.59,1,60038,Awake
78.84,1,60043,Awake
68.1,1,60043,Asleep
83.33,1,60043,Awake
59.94,1,60054,Asleep
80.97,1,60093,Awake
80.97,1,60093,Awake
74.91,1,60099,Asleep
80.97,1,60099,Awake
88.11,1,60099,Awake
73.08,1,60104,Asleep
83.33,1,60104,Awake
73.08,1,60104,Asleep
83.22,1,60109,Awake
80.97,1,60109,Awake
85.59,1,60109,Awake
85.59,1,60109,Awake
88.11,1,60121,Awake
73.08,1,60149,Asleep
57.64,1,60155,Asleep
90.77,1,60155,Awake
80.97,1,60160,Awake
80.97,1,69171,Awake
88.11,1,69194,Awake
76.82,1,69194,Awake
85.59,1,69194,Awake
83.22,1,69199,Awake
85.59,1,69199,Awake
83.22,1,69199,Awake
85.59,1,69204,Awake
88.11,1,69204,Awake
88.11,1,69204,Awake
80.97,1,69210,Awake
88.11,1,69215,Awake
85.59,1,69215,Awake
83.22,1,69215,Awake
62.37,1,69220,Asleep
83.22,1,69233,Awake
71.34,1,69244,Asleep
83.22,1,69250,Awake
90.77,1,69250,Awake
85.59,1,69256,Awake
90.77,1,69256,Awake
88.11,1,69261,Awake
88.11,1,69261,Awake
88.24,1,69261,Awake
88.11,1,69261,Awake
88.11,1,69266,Awake
88.11,1,69266,Awake
74.91,1,69271,Asleep
88.11,1,69271,Awake
90.77,1,69277,Awake
85.59,1,69277,Awake
85.59,1,69277,Awake
88.11,1,69282,Awake
85.59,1,69282,Awake
90.77,1,69282,Awake
85.59,1,69282,Awake
83.22,1,69288,Awake
85.59,1,69288,Awake
85.59,1,69288,Awake
90.77,1,69288,Awake
88.11,1,69293,Awake
85.59,1,69293,Awake
88.11,1,69293,Awake
85.59,1,69299,Awake
88.11,1,69304,Awake
85.59,1,69304,Awake
88.11,1,69304,Awake
83.22,1,69304,Awake
88.11,1,69310,Awake
88.11,1,69310,Awake
88.24,1,69310,Awake
88.11,1,69310,Awake
85.59,1,69315,Awake
85.59,1,69315,Awake
85.59,1,69315,Awake
83.22,1,69315,Awake
78.84,1,69321,Awake
78.84,1,69321,Awake
85.59,1,69321,Awake
83.22,1,69321,Awake
88.11,1,69326,Awake
80.97,1,69326,Awake
83.22,1,69326,Awake
85.59,1,69326,Awake
76.82,1,69343,Awake
85.59,1,69343,Awake
83.22,1,69343,Awake
85.59,1,69361,Awake
90.77,1,69366,Awake
85.59,1,69366,Awake
83.22,1,69366,Awake
88.11,1,69366,Awake
88.11,1,69371,Awake
83.22,1,69371,Awake
88.11,1,69371,Awake
80.97,1,69371,Awake
83.22,1,69377,Awake
85.59,1,69377,Awake
85.59,1,69377,Awake
90.77,1,69377,Awake
80.97,1,69383,Awake
90.77,1,69383,Awake
88.11,1,69388,Awake
88.11,1,69394,Awake
90.77,1,69394,Awake
61.16,1,69394,Asleep
90.77,1,69399,Awake
85.59,1,69399,Awake
85.59,1,69399,Awake
88.11,1,69404,Awake
88.11,1,69404,Awake
83.22,1,69404,Awake
83.22,1,69404,Awake
80.97,1,69410,Awake
78.84,1,69410,Awake
78.84,1,69410,Awake
80.97,1,69410,Awake
83.22,1,69415,Awake
78.84,1,69415,Awake
80.97,1,69415,Awake
78.84,1,69420,Awake
78.84,1,69420,Awake
83.22,1,69420,Awake
78.84,1,69420,Awake
80.97,1,69426,Awake
78.84,1,69426,Awake
78.84,1,69426,Awake
80.97,1,69431,Awake
76.82,1,69431,Awake
80.86,1,69431,Awake
80.97,1,69431,Awake
83.22,1,69436,Awake
80.97,1,69436,Awake
78.84,1,69436,Awake
83.22,1,69441,Awake
78.74,1,69441,Awake
80.97,1,69441,Awake
83.1,1,69441,Awake
78.84,1,69446,Awake
83.22,1,69446,Awake
80.97,1,69446,Awake
83.22,1,69451,Awake
78.84,1,69451,Awake
80.97,1,69451,Awake
78.84,1,69451,Awake
78.84,1,69457,Awake
80.97,1,69457,Awake
80.97,1,69457,Awake
85.59,1,69462,Awake
78.74,1,69462,Awake
80.97,1,69462,Awake
80.97,1,69462,Awake
80.97,1,69467,Awake
83.22,1,69467,Awake
80.97,1,69467,Awake
80.97,1,69472,Awake
88.11,1,69472,Awake
65.08,1,69477,Asleep
78.84,1,69477,Awake
85.59,1,69477,Awake
80.97,1,69483,Awake
85.59,1,69483,Awake
80.97,1,69483,Awake
83.22,1,69483,Awake
83.22,1,69488,Awake
85.59,1,69488,Awake
85.59,1,69488,Awake
85.71,1,69488,Awake
88.11,1,69494,Awake
85.59,1,69494,Awake
80.97,1,69508,Awake
80.97,1,69508,Awake
78.84,1,69513,Awake
80.97,1,69513,Awake
78.84,1,69513,Awake
83.22,1,69518,Awake
83.22,1,69518,Awake
85.59,1,69518,Awake
80.97,1,69518,Awake
76.82,1,69523,Awake
83.22,1,69523,Awake
85.71,1,69528,Awake
80.97,1,69528,Awake
85.59,1,69528,Awake
74.91,1,69528,Asleep
90.77,1,69533,Awake
85.59,1,69538,Awake
83.22,1,69538,Awake
83.22,1,69544,Awake
76.82,1,69544,Awake
85.59,1,69544,Awake
88.24,1,69549,Awake
71.26,1,69549,Asleep
88.11,1,69549,Awake
83.22,1,69560,Awake
83.22,1,69560,Awake
74.91,1,69560,Asleep
78.84,1,69566,Awake
83.22,1,69566,Awake
80.97,1,69566,Awake
80.97,1,69566,Awake
78.84,1,69571,Awake
80.97,1,69571,Awake
73.08,1,69571,Asleep
83.22,1,69578,Awake
85.71,1,69584,Awake
83.22,1,69590,Awake
63.69,1,69590,Asleep
88.24,1,69595,Awake
85.59,1,69595,Awake
74.91,1,82962,Asleep
78.84,1,82962,Awake
71.34,1,82962,Asleep
63.76,1,82968,Asleep
68.1,1,82968,Asleep
71.34,1,82968,Asleep
71.34,1,82973,Asleep
74.91,1,82973,Asleep
73.08,1,82973,Asleep
73.08,1,82979,Asleep
74.91,1,82979,Asleep
73.08,1,82979,Asleep
76.82,1,82979,Awake
74.91,1,82984,Asleep
74.91,1,82984,Asleep
78.84,1,82984,Awake
74.91,1,82990,Asleep
73.08,1,82990,Asleep
76.82,1,82990,Awake
76.82,1,82990,Awake
73.08,1,82995,Asleep
73.08,1,82995,Asleep
74.91,1,82995,Asleep
74.91,1,83001,Asleep
71.34,1,83001,Asleep
73.08,1,83001,Asleep
71.34,1,83001,Asleep
71.34,1,83007,Asleep
74.91,1,83007,Asleep
73.08,1,83007,Asleep
73.08,1,83013,Asleep
74.91,1,83013,Asleep
73.08,1,83013,Asleep
76.82,1,83013,Awake
74.91,1,83018,Asleep
76.82,1,83018,Awake
78.84,1,83018,Awake
74.91,1,83024,Asleep
74.91,1,83024,Asleep
76.82,1,83024,Awake
73.08,1,83024,Asleep
74.91,1,83029,Asleep
71.34,1,83029,Asleep
73.08,1,83029,Asleep
76.82,1,83035,Awake
74.91,1,83035,Asleep
73.08,1,83035,Asleep
74.91,1,83035,Asleep
71.34,1,83041,Asleep
74.91,1,83041,Asleep
73.08,1,83041,Asleep
76.82,1,83046,Awake
68.1,1,83065,Asleep
61.16,1,83065,Asleep
73.08,1,83103,Asleep
76.82,1,83103,Awake
76.82,1,83103,Awake
76.82,1,83108,Awake
78.84,1,83108,Awake
76.82,1,83108,Awake
76.82,1,83114,Awake
80.97,1,83114,Awake
78.84,1,83114,Awake
78.84,1,83114,Awake
74.91,1,83119,Asleep
76.82,1,83119,Awake
74.91,1,83119,Asleep
78.84,1,83125,Awake
88.11,1,83140,Awake
85.59,1,83140,Awake
85.59,1,83140,Awake
80.97,1,83145,Awake
80.97,1,83145,Awake
76.82,1,83145,Awake
80.97,1,83150,Awake
85.59,1,83150,Awake
76.82,1,83150,Awake
71.34,1,83156,Asleep
90.77,1,83156,Awake
80.97,1,83161,Awake
78.84,1,83161,Awake
85.59,1,83161,Awake
78.84,1,83166,Awake
88.11,1,83166,Awake
83.1,1,83166,Awake
83.22,1,83166,Awake
80.97,1,83171,Awake
80.97,1,83171,Awake
83.22,1,83171,Awake
69.69,1,83176,Asleep
74.91,1,83176,Asleep
80.97,1,83176,Awake
80.97,1,83176,Awake
85.59,1,83182,Awake
78.74,1,83182,Awake
83.22,1,83182,Awake
80.97,1,83182,Awake
83.22,1,83187,Awake
78.84,1,83187,Awake
73.08,1,83187,Asleep
73.08,1,83205,Asleep
61.16,1,83205,Asleep
71.34,1,83205,Asleep
71.26,1,83205,Asleep
80.97,1,83210,Awake
76.82,1,83221,Awake
80.97,1,83221,Awake
90.77,1,83221,Awake
83.22,1,83226,Awake
74.91,1,83241,Asleep
74.81,1,83241,Asleep
78.84,1,83241,Awake
80.97,1,83246,Awake
83.22,1,83253,Awake
90.77,1,83258,Awake
88.11,1,83258,Awake
78.84,1,83258,Awake
78.84,1,83263,Awake
78.84,1,83263,Awake
83.22,1,83263,Awake
74.91,1,83269,Asleep
80.97,1,83269,Awake
74.91,1,83274,Asleep
85.59,1,83274,Awake
80.97,1,83274,Awake
76.82,1,83274,Awake
88.11,1,83280,Awake
80.97,1,83280,Awake
56.5,1,83285,Asleep
76.92,1,83290,Awake
88.11,1,83290,Awake
90.77,1,83290,Awake
80.97,1,83301,Awake
85.59,1,83301,Awake
76.82,1,83301,Awake
66.59,1,83306,Asleep
73.08,1,83306,Asleep
80.97,1,83306,Awake
71.34,1,83312,Asleep
74.91,1,83312,Asleep
69.69,1,83312,Asleep
57.64,1,83323,Asleep
83.22,1,83323,Awake
76.82,1,83329,Awake
76.82,1,83329,Awake
88.24,1,83329,Awake
71.34,1,83329,Asleep
90.77,1,83334,Awake
59.94,1,83334,Asleep
83.22,1,83334,Awake
80.97,1,83340,Awake
71.34,1,83340,Asleep
68.1,1,83346,Asleep
66.59,1,83346,Asleep
76.82,1,83351,Awake
76.82,1,83351,Awake
73.08,1,83388,Asleep
90.77,1,83388,Awake
73.08,1,83410,Asleep
68.1,1,83410,Asleep
69.69,1,83410,Asleep
59.94,1,83410,Asleep
56.55,1,83416,Asleep
73.08,1,83416,Asleep
83.22,1,83421,Awake
71.34,1,83428,Asleep
73.08,1,83428,Asleep
80.97,1,83433,Awake
74.91,1,83433,Asleep
88.24,1,83433,Awake
62.37,1,83438,Asleep
76.82,1,83446,Awake
85.59,1,83451,Awake
74.91,1,83459,Asleep
74.81,1,83459,Asleep
69.69,1,83459,Asleep
74.91,1,83464,Asleep
68.1,1,83464,Asleep
83.22,1,83464,Awake
85.59,1,83470,Awake
85.59,1,83470,Awake
78.84,1,83470,Awake
74.91,1,83470,Asleep
57.64,1,83475,Asleep
85.59,1,83475,Awake
88.11,1,83486,Awake
78.84,1,83505,Awake
78.84,1,83505,Awake
74.91,1,83505,Asleep
85.59,1,83505,Awake
51.68,1,83516,Asleep
73.08,1,83530,Asleep
53.52,1,83544,Asleep
53.52,1,83550,Asleep
83.33,1,83550,Awake
74.91,1,83556,Asleep
76.82,1,83566,Awake
83.22,1,83572,Awake
80.97,1,83572,Awake
90.77,1,83572,Awake
90.77,1,83577,Awake
85.71,1,83577,Awake
88.11,1,83577,Awake
88.11,1,83583,Awake
85.59,1,83583,Awake
88.11,1,83583,Awake
76.82,1,83594,Awake
71.34,1,83594,Asleep
78.84,1,83599,Awake
57.58,1,83599,Asleep
71.34,1,83599,Asleep
85.59,1,83605,Awake
83.22,1,83605,Awake
58.77,1,83605,Asleep
65.15,1,83610,Asleep
69.69,1,83615,Asleep
78.84,1,83615,Awake
59.94,1,83626,Asleep
74.91,1,83626,Asleep
88.11,1,83632,Awake
83.22,1,83632,Awake
88.24,1,83632,Awake
52.54,1,83637,Asleep
66.52,1,83637,Asleep
80.97,1,83643,Awake
74.91,1,83643,Asleep
90.77,1,83648,Awake
83.33,1,83648,Awake
88.11,1,83653,Awake
73.08,1,83653,Asleep
73.08,1,83653,Asleep
71.34,1,83659,Asleep
78.84,1,83659,Awake
78.84,1,83670,Awake
74.81,1,83670,Asleep
76.82,1,83675,Awake
69.69,1,83683,Asleep
76.82,1,83683,Awake
78.84,1,83688,Awake
78.84,1,83688,Awake
78.84,1,83688,Awake
73.08,1,83693,Asleep
80.97,1,83693,Awake
80.97,1,83693,Awake
69.61,1,83699,Asleep
72.99,1,83699,Asleep
80.97,1,83699,Awake
83.22,1,83704,Awake
90.77,1,83704,Awake
68.1,1,83715,Asleep
78.84,1,83721,Awake
71.34,1,83726,Asleep
65.15,1,83726,Asleep
83.22,1,83736,Awake
73.08,1,83741,Asleep
74.91,1,83741,Asleep
76.82,1,83747,Awake
80.97,1,83747,Awake
80.97,1,83752,Awake
83.22,1,83752,Awake
78.84,1,83752,Awake
80.97,1,83758,Awake
69.69,1,83758,Asleep
66.59,1,83764,Asleep
78.84,1,83764,Awake
65.15,1,83764,Asleep
74.91,1,83769,Asleep
73.08,1,83769,Asleep
85.59,1,83769,Awake
69.69,1,83774,Asleep
85.59,1,83774,Awake
78.84,1,83779,Awake
85.59,1,83779,Awake
78.84,1,83794,Awake
68.1,1,83804,Asleep
78.84,1,83804,Awake
76.82,1,83810,Awake
80.97,1,83815,Awake
85.59,1,83815,Awake
78.84,1,83815,Awake
88.11,1,83820,Awake
80.97,1,83820,Awake
83.22,1,83825,Awake
69.69,1,83825,Asleep
74.91,1,83831,Asleep
76.82,1,83831,Awake
76.82,1,83831,Awake
68.1,1,83831,Asleep
78.84,1,83836,Awake
76.82,1,83836,Awake
78.84,1,83841,Awake
88.11,1,83841,Awake
74.91,1,83846,Asleep
66.59,1,83852,Asleep
74.91,1,83852,Asleep
71.34,1,83852,Asleep
80.97,1,83852,Awake
78.84,1,83857,Awake
83.22,1,83862,Awake
78.84,1,83911,Awake
76.82,1,83916,Awake
66.59,1,83916,Asleep
65.15,1,83916,Asleep
71.34,1,83916,Asleep
74.91,1,83922,Asleep
66.52,1,83922,Asleep
76.82,1,83927,Awake
83.22,1,83927,Awake
59.94,1,83932,Asleep
68.03,1,83937,Asleep
73.08,1,83937,Asleep
88.11,1,83937,Awake
85.59,1,83942,Awake
80.97,1,83942,Awake
85.59,1,83942,Awake
88.11,1,83948,Awake
76.82,1,83948,Awake
85.59,1,83948,Awake
88.11,1,83948,Awake
69.69,1,83953,Asleep
78.84,1,83953,Awake
74.91,1,83953,Asleep
83.22,1,83959,Awake
76.82,1,83959,Awake
78.84,1,83959,Awake
83.22,1,83959,Awake
80.97,1,83964,Awake
76.82,1,83964,Awake
80.97,1,83964,Awake
78.84,1,83969,Awake
80.97,1,83969,Awake
80.97,1,83969,Awake
78.84,1,83969,Awake
83.22,1,83974,Awake
78.84,1,83974,Awake
83.22,1,83974,Awake
78.84,1,83974,Awake
88.11,1,83980,Awake
85.59,1,83980,Awake
83.22,1,83980,Awake
83.22,1,83980,Awake
83.22,1,83985,Awake
78.84,1,83985,Awake
88.11,1,83985,Awake
80.97,1,83991,Awake
80.97,1,83991,Awake
69.69,1,83991,Asleep
66.59,1,83996,Asleep
71.34,1,84009,Asleep
88.11,1,84014,Awake
76.82,1,84014,Awake
76.73,1,84014,Awake
85.59,1,84019,Awake
83.22,1,84019,Awake
80.97,1,84025,Awake
73.08,1,84025,Asleep
78.84,1,84030,Awake
76.82,1,84039,Awake
90.77,1,84039,Awake
58.77,1,84039,Asleep
90.77,1,84050,Awake
88.11,1,84050,Awake
54.5,1,84050,Asleep
69.69,1,84055,Asleep
55.5,1,84055,Asleep
85.59,1,84060,Awake
63.76,1,84066,Asleep
55.5,1,84071,Asleep
74.91,1,84083,Asleep
76.82,1,84100,Awake
80.97,1,84100,Awake
88.11,1,84118,Awake
85.59,1,84118,Awake
68.03,1,84123,Asleep
66.52,1,84123,Asleep
85.71,1,84123,Awake
59.88,1,84128,Asleep
69.69,1,84128,Asleep
76.82,1,84133,Awake
68.1,1,84133,Asleep
69.69,1,84133,Asleep
90.77,1,84139,Awake
56.5,1,84152,Asleep
74.91,1,84157,Asleep
76.82,1,84157,Awake
57.64,1,84168,Asleep
83.22,1,84168,Awake
68.1,1,84179,Asleep
66.59,1,84179,Asleep
66.52,1,84184,Asleep
80.97,1,84184,Awake
71.34,1,84190,Asleep
78.84,1,84195,Awake
65.15,1,84200,Asleep
88.11,1,84200,Awake
76.82,1,84206,Awake
85.59,1,84211,Awake
90.77,1,84211,Awake
88.11,1,84217,Awake
74.91,1,84217,Asleep
71.34,1,84217,Asleep
90.77,1,84222,Awake
74.91,1,84222,Asleep
90.77,1,84222,Awake
83.22,1,84222,Awake
88.11,1,84227,Awake
83.22,1,84227,Awake
88.24,1,84232,Awake
74.91,1,84238,Asleep
73.08,1,84238,Asleep
74.91,1,84238,Asleep
78.84,1,84244,Awake
74.91,1,84244,Asleep
63.69,1,84244,Asleep
88.11,1,84256,Awake
68.1,1,84256,Asleep
73.08,1,84256,Asleep
78.84,1,84262,Awake
83.22,1,84262,Awake
76.82,1,84262,Awake
73.08,1,84267,Asleep
66.59,1,84272,Asleep
88.11,1,84272,Awake
88.11,1,84272,Awake
78.84,1,84278,Awake
56.55,1,84278,Asleep
76.82,1,84291,Awake
74.91,1,84291,Asleep
78.84,1,84296,Awake
68.1,1,84308,Asleep
68.1,1,84308,Asleep
78.84,1,84313,Awake
54.45,1,84313,Asleep
73.08,1,84324,Asleep
65.15,1,84331,Asleep
74.91,1,84346,Asleep
58.77,1,84352,Asleep
71.34,1,84352,Asleep
74.91,1,84376,Asleep
65.15,1,84376,Asleep
74.91,1,84381,Asleep
78.84,1,84381,Awake
81.08,1,84394,Awake
78.84,1,84394,Awake
66.59,1,84394,Asleep
76.82,1,84399,Awake
88.11,1,84399,Awake
69.69,1,84418,Asleep
58.77,1,84424,Asleep
85.59,1,84430,Awake
57.64,1,4112,Asleep
88.24,1,4262,Awake
78.84,1,4291,Awake
68.1,1,4302,Asleep
80.97,1,4302,Awake
80.97,1,4302,Awake
55.5,1,4308,Asleep
69.69,1,4315,Asleep
88.11,1,4325,Awake
83.22,1,4332,Awake
76.82,1,4367,Awake
75.0,1,4385,Asleep
85.59,1,4385,Awake
54.5,1,4428,Asleep
56.55,1,4451,Asleep
54.45,1,4507,Asleep
80.97,1,4553,Awake
88.11,1,4577,Awake
52.59,1,4577,Asleep
61.16,1,4733,Asleep
59.94,1,4743,Asleep
78.84,1,4749,Awake
85.59,1,4770,Awake
88.11,1,4770,Awake
78.84,1,4770,Awake
69.69,1,4777,Asleep
76.82,1,4777,Awake
74.91,1,4782,Asleep
88.11,1,4789,Awake
50.8,1,4795,Asleep
80.97,1,4795,Awake
58.77,1,4808,Asleep
85.59,1,4853,Awake
80.97,1,4867,Awake
71.34,1,4887,Asleep
50.8,1,8252,Asleep
58.77,1,8259,Asleep
58.77,1,8259,Asleep
65.15,1,8265,Asleep
80.97,1,8285,Awake
51.68,1,8285,Asleep
68.1,1,8300,Asleep
58.77,1,8300,Asleep
55.5,1,8305,Asleep
74.91,1,8305,Asleep
63.76,1,8305,Asleep
73.08,1,8325,Asleep
65.15,1,8368,Asleep
73.08,1,8368,Asleep
80.97,1,8373,Awake
80.97,1,8373,Awake
78.84,1,8379,Awake
78.84,1,8379,Awake
78.84,1,8379,Awake
74.91,1,8379,Asleep
74.91,1,8384,Asleep
78.84,1,8389,Awake
80.97,1,8389,Awake
69.69,1,8626,Asleep
74.91,1,8632,Asleep
73.08,1,8632,Asleep
73.08,1,8632,Asleep
68.1,1,8638,Asleep
78.84,1,8638,Awake
71.34,1,8643,Asleep
74.91,1,8643,Asleep
71.34,1,8651,Asleep
88.11,1,8651,Awake
66.59,1,8703,Asleep
80.97,1,8703,Awake
76.82,1,8703,Awake
78.84,1,8709,Awake
76.82,1,8709,Awake
88.11,1,8723,Awake
90.77,1,8734,Awake
73.08,1,8734,Asleep
73.08,1,8734,Asleep
66.59,1,8745,Asleep
76.82,1,8745,Awake
78.84,1,8753,Awake
76.82,1,8753,Awake
69.69,1,8753,Asleep
76.82,1,8758,Awake
73.08,1,8797,Asleep
69.69,1,8802,Asleep
71.34,1,8802,Asleep
73.08,1,8802,Asleep
80.97,1,8808,Awake
81.08,1,8808,Awake
78.84,1,8820,Awake
76.82,1,8820,Awake
74.91,1,8820,Asleep
80.97,1,8826,Awake
73.08,1,8826,Asleep
68.1,1,8831,Asleep
74.91,1,8831,Asleep
78.84,1,8831,Awake
78.84,1,8836,Awake
74.91,1,8836,Asleep
71.34,1,8836,Asleep
74.91,1,8836,Asleep
62.43,1,8888,Asleep
85.59,1,8894,Awake
68.1,1,8894,Asleep
76.82,1,8894,Awake
66.59,1,8900,Asleep
74.91,1,8900,Asleep
69.69,1,8900,Asleep
74.91,1,8932,Asleep
76.82,1,8946,Awake
74.91,1,8946,Asleep
73.08,1,8946,Asleep
76.82,1,8952,Awake
55.5,1,8991,Asleep
78.84,1,8991,Awake
74.91,1,8991,Asleep
73.08,1,8991,Asleep
73.08,1,8996,Asleep
59.94,1,9002,Asleep
72.99,1,9002,Asleep
